Id,Taxonsorteringsordning,Valideringsstatus,Rödlistade,Artnamn,Vetenskapligt namn,Auktor,Antal,Enhet,Ålder/stadium,Kön,Aktivitet,Längd,Vikt,Metod,Huvudlokal,Lokalnamn,Ostkoordinat,Nordkoordinat,Noggrannhet,Diffusion,Län,Kommun,Provins,Församling,Externid,Startdatum,Starttid,Slutdatum,Sluttid,Kommentar,Privat kommentar,Ej återfunnen,Osäker artbestämning,Bestämningsmetod,Ospontan,Biotop,Biotopbeskrivning,Substrat,Vetenskapligt Substratnamn,Beskrivning,Substrat,Antal substrat,Substratbeskrivning,Djup min,Djup max,Höjd min,Höjd max,Publik samling,Privat samling,Samlingsnummer,Samlingsbeskrivning,Artbestämd av,Bestämningsår,Bekräftad av,Bekräftelseår,Redigeringsansvarig,Rapportör,Observatörer,DNA sekvens,Projektnamn,Area
2631364,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,,,,,,,,"Ängelsberg, 2 km ONO om",1513489,6650992,250,0,Västmanland,Fagersta,Västmanland,Västervåla,,2011-06-12,,2011-06-12,,,,False,False,,False,,Längs skogsbilväg,,,,,,,,,,,, ,,,,,,,Einar Marklund,Einar Marklund,"Lasse Gustavsson, Lise-Lotte Norin, Anne Höglund, Einar Marklund",,,2
2633321,100600,Godkänd baserat på observatörens uppgifter,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,,,,,,,,"Svartvik, Ängelsberg, Fagersta kn",1512640,6651552,25,0,Västmanland,Fagersta,Västmanland,Västervåla,,2011-08-27,,2011-08-27,,,,False,False,,False,,Gammal igenväxt åkermark,,,,,,,,,,,, ,,,,,,,Sören Larsson,Sören Larsson,"Anne Höglund, Oscar Sångberg, Greta Larsson, Sören Larsson",,,2
2634568,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,2,,,,,,,,,Avesta uppföljning N,1522688,6668313,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-03,,2012-07-03,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
2634960,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,400,,,,,,,,,Smedsbo,1518450,6672705,100,0,Dalarna,Avesta,Dalarna,Grytnäs,,2012-07-15,,2012-07-15,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
2634961,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,10,,,,,,,,,Avesta uppföljning N,1522688,6668313,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-15,,2012-07-15,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
2635779,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,1,,,,,,,,,Avesta-N,1522714,6668243,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-28,,2012-07-28,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
2635780,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,1,,,,,,,,,Avesta-sandhögarna,1522714,6668243,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-28,,2012-07-28,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
6849653,100601,Ovaliderad,,Vanlig höstfibbla,Scorzoneroides autumnalis var. autumnalis,,noterad,,,,,,,,,Grönvallen vid väg 70,1517548,6674218,25,0,Dalarna,Avesta,Dalarna,Grytnäs,,2013-07-05,,2013-07-05,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Hans Rydberg,Hans Rydberg,Hans Rydberg,,,2
54731387,100600,Godkänd baserat på observatörens uppgifter,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,blomning,,,,,,,Semla slamdeponi,1497985,6655636,50,0,Västmanland,Fagersta,Västmanland,Fagersta,,2015-08-05,,2015-08-05,,,,False,False,,False,,Längs grusväg på kulle,,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,Bengt Stridh,,,2
61588858,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,,,,,,,,"Karbenning by, vid dammen/ån",1516694,6654655,100,0,Västmanland,Norberg,Västmanland,Karbenning,,2016-07-13,,2016-07-13,,,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
62267954,100601,Ovaliderad,,Vanlig höstfibbla,Scorzoneroides autumnalis var. autumnalis,,noterad,,,,,,,,,Avesta Döda fallen,1521680,6669660,100,0,Dalarna,Avesta,Dalarna,Avesta,,2015-07-12,,2015-07-12,,Dalafloran [980]   Dabs inv.,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,"Janet Jandér, Urban Gunnarsson, Inge Palmqvist",,Dalaflorans databas,2
62351462,100601,Ovaliderad,,Vanlig höstfibbla,Scorzoneroides autumnalis var. autumnalis,,noterad,,,,,,,,,Krylbo jvgstn.,1523050,6667150,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2009-01-01,,2009-12-31,,Dalafloran [113],,False,False,,False,,järnvägsområde,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,Anna Knöppel,,Dalaflorans databas,2
72215800,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,,,,,,,,"Ombenning, vägkant och runt lada ca 500 m S om byn",1508731,6650799,25,0,Västmanland,Fagersta,Västmanland,Västervåla,,2018-07-09,,2018-07-09,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Anders Jacobson,Anders Jacobson,Anders Jacobson,,,2
73009160,100600,Godkänd baserat på observatörens uppgifter,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,,,,,,,,"Ombenning, skogsväg N om",1507621,6652351,749,0,Västmanland,Fagersta,Västmanland,Västervåla,,2018-09-05,,2018-09-05,,,,False,False,,False,,"Skogsväg, skogsvägkant",,,,,,,,,,,, ,,,,,,,Einar Marklund,Einar Marklund,"Lise-Lotte Norin, Einar Marklund",,,2
73150105,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,blomning,,,,,,,Hästvreten,1519328,6659524,25,0,Västmanland,Norberg,Västmanland,Karbenning,,2018-09-16,,2018-09-16,,,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
73185054,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,blomning,,,,,,,"Hökmora, NV Järnvägsövergången",1519441,6660079,10,0,Västmanland,Norberg,Västmanland,Karbenning,,2018-09-16,,2018-09-16,,,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
73323309,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad, , , ,,,, ,,Ombenning vägskärning,1507942,6651556,100,0,Västmanland,Fagersta,Västmanland,Västervåla,,2018-08-23,,2018-08-23,,,,False,False, ,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
80731740,100601,Ovaliderad,,Vanlig höstfibbla,Scorzoneroides autumnalis var. autumnalis,,noterad,,,,,,,,,Sörbo,1489636,6659058,100,0,Dalarna,Smedjebacken,Dalarna,Söderbärke,,2019-06-27,,2019-06-27,,Dalafloran [1218],,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,"Janet Jandér, Sören Nyström, Inge Palmqvist",,Dalaflorans databas,2
86832162,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,,,,,,,,Avesta centrum,1521559,6669605,75,0,Dalarna,Avesta,Dalarna,Avesta,,2013-08-06,,2013-08-06,,,,False,False,,False,,,,,,,,,,,,,, ,,,Magnus Stenmark,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
98080096,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad,,,,,,,,,AVK:Klarälvsbanan,1372253,6589844,58,0,Värmland,Karlstad,Värmland,Karlstad,,2021-06-23,,2021-06-23,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Greensway AB,Charles Campbell,"Adam Trapp, Charles Campbell",,Artrika vägkanter i Karlstads Kommun,3
72909437,100600,Ovaliderad,,Höstfibbla,Scorzoneroides autumnalis,(L.) Moench,noterad, ,blomning, ,,,, ,,Nedre Stenberg,1437140,6776744,150,0,Dalarna,Orsa,Dalarna,Orsa,,2018-08-23,,2018-08-26,,,,False,False, ,False,,Sandig gräsmark.,,,,,,,,,,,, ,,,,,,,Claes Möre,Claes Möre,Claes Möre,,,4
73790328,100601,Ovaliderad,,Vanlig höstfibbla,Scorzoneroides autumnalis var. autumnalis,,noterad, , , ,,,, ,,Skeer,1436706,6774818,125,0,Dalarna,Orsa,Dalarna,Orsa,,2018-11-01,,2018-11-01,,,,False,False, ,False,,,,,,,,,,,,,, ,,,,,,,Bengt Oldhammer,Bengt Oldhammer,Bengt Oldhammer,,,4
