Id,Taxonsorteringsordning,Valideringsstatus,Rödlistade,Artnamn,Vetenskapligt namn,Auktor,Antal,Enhet,Ålder/stadium,Kön,Aktivitet,Längd,Vikt,Metod,Huvudlokal,Lokalnamn,Ostkoordinat,Nordkoordinat,Noggrannhet,Diffusion,Län,Kommun,Provins,Församling,Externid,Startdatum,Starttid,Slutdatum,Sluttid,Kommentar,Privat kommentar,Ej återfunnen,Osäker artbestämning,Bestämningsmetod,Ospontan,Biotop,Biotopbeskrivning,Substrat,Vetenskapligt Substratnamn,Beskrivning,Substrat,Antal substrat,Substratbeskrivning,Djup min,Djup max,Höjd min,Höjd max,Publik samling,Privat samling,Samlingsnummer,Samlingsbeskrivning,Artbestämd av,Bestämningsår,Bekräftad av,Bekräftelseår,Redigeringsansvarig,Rapportör,Observatörer,DNA sekvens,Projektnamn,Area
5555271,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,100,,,,,,,,,Avesta uppföljning S nr 2,1523119,6667276,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-03,,2012-07-03,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
5555272,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,10,,,,,,,,,Avesta uppföljning S nr 1,1523147,6667259,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-03,,2012-07-03,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
5556341,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,1,,,,,,,,,Avesta uppföljning S nr 1,1523147,6667259,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-15,,2012-07-15,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
16607771,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,1,plantor/tuvor,blomning, ,,,,,,Semla,1497230,6655430,500,0,Västmanland,Fagersta,Västmanland,Fagersta,,2014-09-21,,2014-09-21,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Pentti Korhonen,Pentti Korhonen,Pentti Korhonen,,,2
16941640,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,1,,,,,,,,,Avesta-S,1522714,6668243,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2014-07-02,,2014-07-02,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,"Daniel Segerlind, Magnus Stenmark",,,2
16941650,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,10,,,,,,,,,Avesta-S,1522714,6668243,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2014-07-02,,2014-07-02,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,"Daniel Segerlind, Magnus Stenmark",,,2
16941651,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,10,,,,,,,,,Avesta-S,1522714,6668243,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2014-07-02,,2014-07-02,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,"Daniel Segerlind, Magnus Stenmark",,,2
53697054,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,blomning,,,,,,,"Källbo, väst 0,45 km",1514062,6654622,10,0,Västmanland,Norberg,Västmanland,Karbenning,,2015-05-29,,2015-05-29,,,,False,False,,False,,"Gräsmark som buskröjs parallellt riksväg, intill lite grusplan",,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,Bengt Stridh,,,2
5556340,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,15,,,,,,,,,Avesta uppföljning S nr 2,1523119,6667276,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-15,,2012-07-15,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
54731367,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,i frukt,,,,,,,"Semla, Skjutbanevägen",1498216,6655720,10,0,Västmanland,Fagersta,Västmanland,Fagersta,,2015-08-05,,2015-08-05,,,,False,False,,False,,"Stenig yta, före detta gruvområde",,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,Bengt Stridh,,,2
55038701,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,"Semla, Skjutbanevägen",1497856,6655462,10,0,Västmanland,Fagersta,Västmanland,Fagersta,,2015-08-30,,2015-08-30,,,,False,False,,False,,Lövskog,,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,Bengt Stridh,,,2
59725408,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,"Risbroskogen, Fagersta",1500509,6653451,100,0,Västmanland,Fagersta,Västmanland,Fagersta,,2016-05-21,,2016-05-21,,Inventering-mittkoordinat,,False,False,,False,Blandskog,,,,,,,,,,,,, ,,,,,,,Sten Mu Yu Widhe,Sten Mu Yu Widhe,"Birgitta Widhe, Sten Mu Yu Widhe",,,2
5556338,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,4,,,,,,,,,Avesta uppföljning S nr 4,1523069,6667317,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-15,,2012-07-15,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
61588784,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,"Lilla Klingbo, avtag till",1519857,6657347,100,0,Västmanland,Norberg,Västmanland,Karbenning,,2016-07-13,,2016-07-13,,,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
62267979,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Avesta Döda fallen,1521680,6669660,100,0,Dalarna,Avesta,Dalarna,Avesta,,2015-07-12,,2015-07-12,,Dalafloran [980]   Dabs inv.,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,"Janet Jandér, Urban Gunnarsson, Inge Palmqvist",,Dalaflorans databas,2
5544629,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,blomning,,,,,,,"Hästkärret, 0,2 km OSO",1514837,6653647,100,0,Västmanland,Norberg,Västmanland,Karbenning,,2011-06-11,,2011-06-11,,,,False,False,,False,,Längs ej brukad grusväg i granskog,,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,"Lasse Gustavsson, Britt Halling, Bengt Stridh",,,2
62351392,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Krylbo jvgstn.,1523050,6667150,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2009-01-01,,2009-12-31,,Dalafloran [113],,False,False,,False,,järnvägsområde,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,Anna Knöppel,,Dalaflorans databas,2
72215821,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,"Ombenning, vägkant och runt lada ca 500 m S om byn",1508731,6650799,25,0,Västmanland,Fagersta,Västmanland,Västervåla,,2018-07-09,,2018-07-09,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Anders Jacobson,Anders Jacobson,Anders Jacobson,,,2
73009128,93776,Godkänd baserat på observatörens uppgifter,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,"Ombenning, skogsväg N om",1507621,6652351,749,0,Västmanland,Fagersta,Västmanland,Västervåla,,2018-09-05,,2018-09-05,,,,False,False,,False,,"Skogsväg, skogsvägkant",,,,,,,,,,,, ,,,,,,,Einar Marklund,Einar Marklund,"Lise-Lotte Norin, Einar Marklund",,,2
73150100,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,fullt utvecklade blad,,,,,,,Hästvreten,1519328,6659524,25,0,Västmanland,Norberg,Västmanland,Karbenning,,2018-09-16,,2018-09-16,,,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
73185019,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,fullt utvecklade blad,,,,,,,"Hökmora, NV järnvägsövergång",1519458,6660107,10,0,Västmanland,Norberg,Västmanland,Karbenning,,2018-09-16,,2018-09-16,,,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
80731736,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Sörbo,1489636,6659058,100,0,Dalarna,Smedjebacken,Dalarna,Söderbärke,,2019-06-27,,2019-06-27,,Dalafloran [1218],,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,"Janet Jandér, Sören Nyström, Inge Palmqvist",,Dalaflorans databas,2
86832175,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Hökmora,1519535,6660228,75,0,Västmanland,Norberg,Västmanland,Karbenning,,2015-08-17,,2015-08-17,,,,False,False,,False,,,,,,,,,,,,,, ,,,Karin Norlin,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
86832176,93776,Godkänd baserat på observatörens uppgifter,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Hökmora,1519535,6660228,75,0,Västmanland,Norberg,Västmanland,Karbenning,,2015-08-17,,2015-08-17,,,,False,False,,False,,,,,,,,,,,,,, ,,,Karin Norlin,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
86832648,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Vallvik,1490884,6657065,75,0,Dalarna,Smedjebacken,Dalarna,Söderbärke,,2013-07-11,,2013-07-11,,,,False,False,,False,,,,,,,,,,,,,, ,,,Daniel Segerlind,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
86832660,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Vad,1490877,6657071,75,0,Dalarna,Smedjebacken,Dalarna,Söderbärke,,2013-08-06,,2013-08-06,,,,False,False,,False,,,,,,,,,,,,,, ,,,Magnus Stenmark,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
86838586,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Avesta Krylbo,1523093,6667442,75,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-03,,2012-07-03,,,,False,False,,False,,,,,,,,,,,,,, ,,,Magnus Stenmark och Henrik Weibull,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
86839106,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Fagersta järnvägsstation,1500709,6652416,100,0,Västmanland,Fagersta,Västmanland,Fagersta,,2014-09-23,,2014-09-23,,,,False,False,,False,,,,,,,,,,,,,, ,,,Henrik Weibull,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
95142336,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,fullt utvecklade blad,,,,,,,"Ulvsbo, vändplanen",1494371,6655010,25,0,Västmanland,Fagersta,Dalarna,Fagersta,,2021-07-28,,2021-07-28,,,,False,False,,False,,vägkant,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
5556339,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,16,,,,,,,,,Avesta uppföljning S nr 3,1523098,6667296,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2012-07-15,,2012-07-15,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Magnus Stenmark,Magnus Stenmark,Magnus Stenmark,,,2
60583413,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,"Vallsjön, V om",1518240,6657380,125,0,Västmanland,Norberg,Västmanland,Karbenning,,2016-07-13,,2016-07-13,,,,False,False,,False,,barrskog,,,,,,,,,,,, ,,,,,,,Bo Eriksson,Bo Eriksson,Bo Eriksson,,,2
53697101,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,fullt utvecklade blad,,,,,,,"Snyten, 50 m ost Svartviken",1513857,6654314,10,0,Västmanland,Norberg,Västmanland,Karbenning,,2015-05-29,,2015-05-29,,Listade följearter på lokal för svedjenäva,,False,False,,False,,"Fjolårets brandområde, brunnen mark på hygge med unga, branddödade 2-3 m höga granar i svag sluttning mot sjön",,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,Bengt Stridh,,,2
53701047,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,blomning,,,,,,,"Snyten, ost Svartviken",1513980,6654443,10,0,Västmanland,Norberg,Västmanland,Karbenning,,2015-05-29,,2015-05-29,,,,False,False,,False,,"Fjolårets brandområde,  hygge med unga, branddödade 2-3 m höga granar  och lövträd med rotskott.",,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,Bengt Stridh,,,2
53805940,93776,Godkänd baserat på observatörens uppgifter,,Smultron,Fragaria vesca,L.,noterad,,blomning,,,,,,,"Hästkärret, ost 75 m",1514637,6653879,10,0,Västmanland,Norberg,Västmanland,Karbenning,,2015-06-05,,2015-06-05,,,,False,False,,False,,"Fjolårets brandområde,  vägkant skogsbilväg",,,,,,,,,,,, ,,,,,,,Bengt Stridh,Bengt Stridh,Bengt Stridh,,,2
5552227,93776,Godkänd. Foto (eller ljud) granskat av validerare,,Smultron,Fragaria vesca,L.,11,plantor/tuvor,blomning,,,,,,,båtklubben Semla,1496811,6655563,5,0,Västmanland,Fagersta,Västmanland,Fagersta,,2012-05-19,,2012-05-19,,,,False,False,,False,,,,,,,,strandkant med mager jord,,,,,, ,,,,,,,Sten Mu Yu Widhe,Sten Mu Yu Widhe,Sten Mu Yu Widhe,,,2
62268546,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Krylbo,1523038,6667305,100,0,Dalarna,Avesta,Dalarna,Folkärna,,2015-08-02,,2015-08-02,,Dalafloran [982]   Dabs inv.,,False,False,,False,,järnvägsområde,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,"Janet Jandér, Sören Nyström, Inge Palmqvist",,Dalaflorans databas,2
67595225,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,1,plantor/tuvor,i frukt, ,,,,,,Klarälvsbanan vid Kroppkärrs IP,1371390,6588930,25,0,Värmland,Karlstad,Värmland,Karlstad,,2017-09-16,09:30,2017-09-16,09:30,Ovanligt sent smultron!,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Leif Lövström,Leif Lövström,Leif Lövström,,,3
83850640,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Kraftledningsgata,1372394,6591454,50,0,Värmland,Karlstad,Värmland,Karlstad,,2019-06-13,,2019-06-13,,Objektets längd: 138 (m),,False,False,,False,,Friskäng,,,,,,,,,,,, ,,,Camilla Ährlund,,,,Eva Grusell,Eva Grusell,Eva Grusell,,Kraftledningsgator,3
94282014,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,1,plantor/tuvor,blomning, ,,,, ,Karlstadsområdet,Klarälvsbanan vid Stormyrsgatan,1372261,6589886,25,0,Värmland,Karlstad,Värmland,Karlstad,,2021-06-16,,2021-06-16,,,,False,False, ,False,,,,,,,,,,,,,, ,,,,,,,Leif Lövström,Leif Lövström,Leif Lövström,,,3
98080100,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,AVK:Klarälvsbanan,1372253,6589844,58,0,Värmland,Karlstad,Värmland,Karlstad,,2021-06-23,,2021-06-23,,"Frekvens: Riklig , kantarytterslänt",,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Greensway AB,Charles Campbell,"Adam Trapp, Charles Campbell",,Artrika vägkanter i Karlstads Kommun,3
98080101,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,AVK:Klarälvsbanan,1372253,6589844,58,0,Värmland,Karlstad,Värmland,Karlstad,,2021-06-23,,2021-06-23,,"Frekvens: Riklig , kantarinnerslänt",,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Greensway AB,Charles Campbell,"Adam Trapp, Charles Campbell",,Artrika vägkanter i Karlstads Kommun,3
98080102,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,AVK:Klarälvsbanan,1372253,6589844,58,0,Värmland,Karlstad,Värmland,Karlstad,,2021-06-23,,2021-06-23,,"Frekvens: Riklig , kantardikesbotten",,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Greensway AB,Charles Campbell,"Adam Trapp, Charles Campbell",,Artrika vägkanter i Karlstads Kommun,3
5529041,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Knutar-Einars äng,1436470,6776660,100,0,Dalarna,Orsa,Dalarna,Orsa,,2009-06-06,,2009-06-06,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Ralf Lundmark,Ralf Lundmark,Ralf Lundmark,,,4
55077663,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad, , , ,,,,,,"Lindänget, Orsa. ",1436400,6776863,1500,0,Dalarna,Orsa,Dalarna,Orsa,,2015-09-05,,2015-09-05,,,,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Lars Bruks,Lars Bruks,Lars Bruks,,,4
62366251,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad,,,,,,,,,Atlasruta 14E 5h  Orsa,1437500,6777500,2500,0,Dalarna,Orsa,Dalarna,Orsa,,1986-01-01,,1986-12-31,,Dalafloran [463],,False,False,,False,,,,,,,,,,,,,, ,,,,,,,Inge Palmqvist,Inge Palmqvist,Jan Edelsjö,,Dalaflorans databas,4
73790292,93776,Ovaliderad,,Smultron,Fragaria vesca,L.,noterad, , , ,,,, ,,Skeer,1436706,6774818,125,0,Dalarna,Orsa,Dalarna,Orsa,,2018-11-01,,2018-11-01,,,,False,False, ,False,,,,,,,,,,,,,, ,,,,,,,Bengt Oldhammer,Bengt Oldhammer,Bengt Oldhammer,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
